job_id,job_title,skills
526,CYBERSECURITY OPERATIONS EXPERTS,"['Security Operations', 'Cybersecurity', 'Vulnerability Management', 'Incident Response', 'Email Quarantine', 'Compliance', 'Audit', 'Regulatory Affairs']"
525,Data Analyst / Data Scientist,"['Python', 'Data Analysis', 'Data Science']"
524,GRC & ISO Intern: Hands-on InfoSec & Compliance,"['Cybersecurity', 'GRC', 'ISO Implementation', 'Computer Science', 'IT']"
523,SOC Analyst (Cybersecurity),"['SOC 1 Analyst', 'Cybersecurity', 'English Communication Skills', 'Detail-Oriented', 'Internal Control Audits', 'Compliance with SOC 1 Standards', 'Risk and Compliance Frameworks (SOX, SSAE 18)', 'Analytical Skills', 'IT Background', 'Financial Audit Experience']"
522,Data Analyst Internship,"['Python', 'Excel', 'Power BI', 'SQL', 'Data Analysis', 'Exploratory Data Analysis', 'Statistical Techniques', 'Dashboards', 'Reports']"
521,Cybersecurity Intern,"['Python', 'Cybersecurity', 'Distributed Systems', 'Networking', 'Operating System (Windows & Linux)', 'Security Concepts', 'Offensive Security & APT Emulation', 'Compliance & Data Security', 'Defensive Security (Endpoints, Network, Cloud, Application)', 'Firewalls', 'Antivirus', 'EPPs', 'Data Loss Prevention (DLP)', 'Host-based Intrusion Detection System (HIDS)', 'Zero Trust Network Access (ZTNA)', 'Command and Control (C2)', 'Compliance']"
520,Controls & Automation Engineer,"['Python', 'PLC', 'SCADA', 'HMI', 'Industrial Communication Protocols']"
519,Data Engineer: AWS Pipelines & BI (Onsite Lahore),"['Data Engineering', 'Backend Development', 'SQL', 'Python']"
518,Senior Software Engineer (PHP / AWS),"['PHP', 'AWS', 'backend engineering', 'database management', 'system architecture', 'deployment pipelines', 'problem-solving', 'technical troubleshooting', 'AI coding tools']"
517,Senior Power BI Developer,"['Power BI', 'Data Modeling', 'BI Tools', 'Reporting', 'Dashboards', 'Performance Optimization']"
516,Cloud Engineer – Windows & Linux Platform Automation,"['Microsoft', 'Linux', 'SaaS', 'Windows', 'Networking', 'Automation', 'Configuration Management', 'SQL Server', 'PostgreSQL', 'MongoDB', 'Elasticsearch', 'Python', 'Terraform', 'PowerShell']"
515,Software QA & Automation Engineer,"['QA', 'Manual Testing', 'Automated Testing', 'Test Case Development', 'Test Documentation', 'Continuous Quality Improvement', 'AI/LLM Tools', 'API Testing']"
514,HR & Admin Executive (AI & Automation Enabled) - Q-Solutions Technology Services,"['HR Documentation', 'Employee Lifecycle Processes', 'Office Administration', 'Operational Reporting', 'Digital Tools', 'HR Dashboards', 'Automation Platforms', 'Data Tracking Systems']"
513,Senior Power BI Visualization Engineer,"['Data Analysis', 'Modeling', 'Stakeholder Engagement', 'Power BI', 'DAX', 'Performance Optimization', 'Governance', 'Quality Assurance']"
512,"Power BI, Data & AI Automation Engineer","['Power BI', 'Data Analytics', 'Automation', 'SQL', 'AI-Driven Solutions']"
511,Workflow Automation Specialist,"['Zapier', 'Workflow Automation', 'Automated Integration', 'Google Drive', 'ATS API', 'CV/Resume Retrieval', 'Company Identification', 'Candidate Matching', 'Google Drive Folder Creation', 'API Pagination Handling', 'Duplicate CV Prevention']"
510,Odoo Technical Developer | Karachi | On-site | PKR Salary,"['Odoo 16/17/18', 'Python', 'Object-Oriented Programming', 'ORM', 'Inheritance', 'Business Logic Layers', 'PostgreSQL', 'XML/QWeb', 'Custom Report Generation', 'UI Views']"
509,Laravel Intern,"['Laravel', 'PHP']"
508,PHP/Laravel Intern,"['PHP', 'Laravel', 'MVC Architecture', 'REST APIs', 'MySQL', 'Git', 'HTML', 'CSS', 'JavaScript']"
507,Finance & Commercials Intern: Odoo 18 & RFQ Experience,"['Finance', 'Commercials', 'Odoo 18 ERP']"
506,"Software Engineer Intern (PHP, Laravel, SuiteCRM)","['PHP', 'Laravel', 'Javascript', 'Database', 'HTML', 'CSS', 'Programming', 'Analytical Abilities', 'MVC Architecture', 'Communication Skills']"
505,Odoo Functional Intern,"['Accounting', 'Odoo', 'Python']"
504,Odoo ERP Intern,"['Python', 'Java', 'C++']"
503,Software Engineer Internship,"['Laravel', 'PHP', 'ReactJS']"
502,Odoo Intern (Business & Accounting),"['Python', 'Business Processes', 'WillingnessToLearn', 'Adaptability', 'CommunicationSkills', 'AITools', 'FamiliarityWithAI', 'ResearchAndDocumentation', 'ConceptUnderstanding', 'CuriosityForNewTechnologies', 'ERPSystems']"
501,SAP-Intern,"['Excel', 'SAP']"
473,Oracle Developer - Financials & Planning,"['Oracle Financials', 'Planning', 'PL/SQL', 'Oracle Forms', 'OAF', 'Workflows', 'Oracle Reports', 'Custom OAF Pages', 'Personalize Standard Oracle Forms', 'Oracle APIs', 'Open Interfaces', 'System Integrations', 'Application Extensions', 'Debugging', 'Performance Tuning', 'Code Reviews', 'Application Change Management', 'Business Requirements', 'Secure Technical Solutions', 'Technical Solutions', 'Problem-Solving Skills', 'Analytical Skills', 'Communication Skills']"
472,Sr. Oracle Developer,"['Oracle Database', 'PL/SQL Programming', 'Database Architecture', 'Performance Tuning', 'Complex Environments', 'Large Datasets']"
471,Red Team Penetration Tester,"['PenetrationTesting', 'AdversarialSimulation', 'PTESMethodology', 'WebApplicationSecurity', 'InfrastructureSecurity', 'CloudPlatformSecurity', 'M365Security', 'IdentityPlatformSecurity']"
470,"Senior MS SQL & Oracle Database Engineer- Riyadh, KSA","['Microsoft SQL Server', 'Oracle Databases', 'Database Clustering', 'Database Replication', 'Disaster Recovery (DR)', 'SQL Query Performance Tuning']"
469,Application Security Analyst: Pen Testing & Threats,"['Application_Security', 'Security_Risk_Identification', 'Code_Analysis', 'Penetration_Testing', 'Web_Applications', 'Desktop_Applications', 'Mobile_Applications', 'Security_Tools', 'Cryptographic_Protoocols']"
468,"Penetration Tester: Web, API & Network Security Pro","['PenetrationTesting', 'BurpSuite', 'Nmap', 'Metasploit', 'KaliLinux', 'OWASPTop10', 'CSorSecurityDegree']"
467,Penetration Tester,"['EthicalHacking', 'PenetrationTesting', 'SecurityAssessment', 'VulnerabilityValidation', 'ToolsUsage', 'ManualExploitation', 'AutomatedExploitation', 'Reconnaissance', 'VulnerabilityAnalysis', 'PostExploitation']"
466,"Senior MS SQL & Oracle Database Engineer- Riyadh, KSA","['Microsoft SQL Server', 'Oracle Databases', 'Database Clustering', 'Replication', 'Disaster Recovery (DR)', 'SQL Query Performance Tuning', 'On-Premises Clustering', 'Advanced Troubleshooting', 'SQL Query Analysis', 'High Availability', 'Operational Reliability']"
465,Vulnerability Assessment & Penetration Testing (VAPT) Engineer,"['OffensiveSecurity', 'TechnicalDocumentation', 'CyberRiskMitigation']"
464,Offensive Security Engineer — Penetration Testing & Red Team,"['Penetration Testing', 'Red Teaming', 'Web Penetration Testing', 'Network Penetration Testing', 'Cloud Penetration Testing', 'Vulnerability Assessment', 'Attack Simulation']"
463,Ethical Hacking Instructor,"['EthicalHacking', 'CyberSecurity', 'Linux', 'Networking', 'WebSecurity', 'CybersecurityTools', 'CybersecurityMethodologies', 'TechnicalConcepts', 'CommunicationSkills', 'MentorshipSkills']"
462,Sr. Cyber Security Engineer,"['Python', 'Computer Science', 'MIS', 'Information Security']"
461,Cyber Security Intern,"['Cybersecurity', 'Mobile Security', 'Burp Suite', 'OWASP ZAP', 'Kali Linux', 'Analytical Skills', 'Teamwork']"
460,Lead Cyber Security Engineer,"['Python', 'DevSecOps', 'Application Security', 'Penetration Testing', 'Offensive Security', 'Red Teaming', 'Vulnerability Management']"
459,Cybersecurity IT Intern,"['Cybersecurity', 'Endpoint Protection', 'Vulnerability Management', 'Identity and Access Management', 'Security Monitoring', 'Compliance', 'Employee Security Awareness']"
458,Junior DevOps Engineer: CI/CD & Linux Automation,"['DevOps', 'Automation', 'System Administration', 'CI/CD', 'Linux']"
457,QA Automation Engineer,"['QA', 'Automation', 'Engineer']"
456,AWS Cloud Infrastructure Support Engineer (L1 / L2) – MSP (24x7),"['AWS Cloud', 'Monitoring Tools', 'Incident Resolution', 'Alerts Handling', 'Incident Triage', 'Runbook Execution', 'Troubleshooting EC2 Instances', 'Troubleshooting EBS Volumes', 'Troubleshooting ELB/ALB Connectivity Issues', 'Troubleshooting RDS Basic Checks', 'Troubleshooting IAM Access Issues', 'SLA Adherence']"
455,"Senior Java + AWS Engineer - Cloud, CI/CD, Microservices","['Java', 'Spring Boot', 'AWS', 'CI/CD', 'Cloud Migration', 'Continuous Improvement']"
454,Senior Data Engineer – AWS,"['AWS', 'Data Engineering', 'Programming', 'ETL/ELT', 'Apache Airflow', 'Serverless Data Processing', 'Data Warehousing', 'Amazon Redshift', 'Data Storage Strategies', 'Amazon S3', 'DynamoDB', 'Data Governance', 'Access Controls', 'CloudWatch']"
453,Cloud Operations Engineer (AWS/GCP) - Remote,"['Cloud Infrastructure Management', 'AWS', 'GCP', 'Ansible', 'Terraform', 'Cost Governance', 'Workload Monitoring', 'Release Processes', 'DevOps Tools', 'Slack Integration', 'Engineering Collaboration', 'Reliability Improvement', 'Security Enhancement']"
452,Senior Software Engineer – DevOps,[]
451,Mid-Level DevOps Engineer (AWS | CI/CD | Laravel),"['AWS', 'CI/CD Automation', 'Linux Administration', 'Laravel Deployments', 'Infrastructure as Code (IaC)', 'GitHub Actions', 'Disaster Recovery (DR)', 'Backup', 'Failover', 'Business Continuity Strategies', 'Monitoring', 'Logging', 'Alerting Solutions']"
450,"DevOps Engineer — CI/CD, Cloud & Automation","['DevOps', 'CI/CD', 'Cloud Solutions', 'Problem-Solving', 'Analytical Thinking', 'Collaboration', 'Communication']"
449,Junior DevOps & Cloud Automation Engineer,"['Analytical', 'Data', 'CI/CD Pipelines', 'Automation Scripts', 'Git Workflows', 'Bash', 'Python', 'Cloud Platforms (AWS/Azure/GCP)', 'Containerization (Docker/Kubernetes)']"
448,Intern/Associate Lawyer,"['Lawyer', 'Internship', 'Associate Lawyer']"
447,Python Developer Intern,"['Python', 'Django', 'Flask']"
446,Odoo ERP Intern,"['Python', 'Java', 'C++']"
445,Business Development Intern,"['Python', 'JavaScript', 'XML', 'PostgreSQL', 'Git', 'Odoo']"
444,Odoo Functional Intern,"['Accounting', 'Odoo', 'Python']"
443,Database Engineer,"['Database Architecture Design', 'Database Optimization', 'Database Security', 'Data Modeling', 'Performance Tuning', 'Backup and Recovery Management', 'Cloud Integration', 'Business-Critical Application Support']"
442,Database Engineer,"['Database Management', 'Performance Monitoring', 'Data Integrity', 'Security', 'Backup Procedures', 'Technical Support']"
441,VAPT Security Analyst — Penetration & Vulnerability Expert,"['Vulnerability Assessment', 'Penetration Testing', 'Security Review', 'Cybersecurity', 'Information Security']"
440,"Senior MS SQL & Oracle Database Engineer- Riyadh, KSA","['Microsoft SQL Server', 'Oracle Databases', 'Database Clustering', 'Database Replication', 'Disaster Recovery (DR)', 'SQL Query Performance Tuning']"
439,Offensive Security Engineer — Penetration Testing & Red Team,"['Penetration Testing', 'Red Teaming', 'Web Penetration Testing', 'Network Penetration Testing', 'Cloud Penetration Testing', 'Vulnerability Assessment', 'Attack Simulation']"
438,Penetration Tester,"['Python', 'Security Testing', 'Network Security', 'Web Application Security', 'Mobile App Security', 'Manual Testing', 'Automated Testing', 'Attack Techniques', 'Security Best Practices']"
437,"Senior MS SQL & Oracle Database Engineer- Riyadh, KSA","['Microsoft SQL Server', 'Oracle Databases', 'Database Clustering', 'Replication', 'Disaster Recovery (DR)', 'SQL Query Performance Tuning', 'On-Premises Clustering', 'Advanced Troubleshooting', 'SQL Query Analysis', 'High Availability', 'Operational Reliability']"
436,Database Engineer / DBA (DB Migration),"['database-engineering', 'db-management', 'postgresql', 'mongodb', 'documentdb', 'aws-dms', 'backup-recovery', 'clustering', 'sharding', 'replication', 'cdc-concepts', 'no-sql-databases', 'data-pipelines', 'etl-elt-processes', 'data-engineering-principles']"
435,Sr. Oracle Developer,"['Oracle Database', 'PL/SQL Programming', 'Database Architecture', 'Performance Tuning', 'Complex Environments', 'Large Datasets']"
434,Database Engineer,"['Database Architecture', 'Data Modeling', 'Data Governance', 'Schema Design', 'Indexing', 'Partitioning', 'Performance Tuning', 'Query Optimization', 'High Availability Design', 'Data Migration', 'Disaster Recovery', 'Database Technologies', 'Capacity Planning', 'Troubleshooting', 'Multi-Tenant Architecture', 'Large-Scale Enterprise Systems', 'SQL Server', 'Oracle', 'PostgreSQL', 'Database Security', 'Encryption', 'Compliance']"
433,Marketing Trainee,"['Python', 'Marketing', 'Cybersecurity', 'Business Development', 'Client Relationships']"
432,Grc Intern,"['Python', 'GRC', 'Risk Management', 'Policy Review', 'Audit', 'Security Compliance']"
431,Specialist Cybersecurity Compliance,"['Cybersecurity', 'Compliance', 'Evidence Collection', 'Audit Coordination', 'Internal Auditing', 'External Auditing', 'Regulatory Auditing', 'UHY Auditing', 'SOX Auditing']"
430,Cybersecurity Content Engineer Trainee,"['Technical Accuracy', 'Cybersecurity Learning Content Development', 'Capture the Flag Challenges Design', 'Hands-On Lab Exercises Creation', 'Video Scripts and Lecture Notes Writing', 'Facilitator Guides and Learner Documentation Production', 'Presentation Decks Preparation', 'Compliance Training Content Creation', 'Content Delivery Validation', 'Documentation Maintenance', 'Version Control Management', 'File Organization', 'Internal Templates and Standards Contribution', 'Peer Review']"
429,Remote Senior DevOps Engineer (AWS) - Cloud Automation,"['DevOps', 'AWS', 'Jenkins', 'Ansible']"
428,AWS Cloud Infrastructure Support Engineer (L1 / L2) – MSP (24x7),"['AWS Cloud', 'Monitoring Tools', 'Incident Resolution', 'Alerts Handling', 'Incident Triage', 'Runbook Execution', 'Troubleshooting EC2 Instances', 'Troubleshooting EBS Volumes', 'Troubleshooting ELB/ALB Connectivity Issues', 'Troubleshooting RDS Basic Checks', 'Troubleshooting IAM Access Issues', 'SLA Adherence']"
427,QA Automation Engineer - Build Robust Testing for AI & IoT,"['Selenium WebDriver', 'Python', 'Java', 'C#', 'ISTQB']"
426,Senior DevOps Engineer,"['DevOps', 'SeniorDevOps', 'CloudEngineer', 'PlatformEngineer', 'SiteReliabilityEngineer', 'AWS', 'Kubernetes', 'Docker', 'Terraform', 'CloudInfrastructure', 'CICD']"
425,"DevOps Engineer — CI/CD, Cloud & Automation","['DevOps', 'CI/CD', 'Cloud Solutions', 'Problem-Solving', 'Analytical Thinking', 'Collaboration', 'Communication']"
424,Senior Systems Developer / CloudOps Engineer (AWS),"['AWS', 'Cloud Architecture', 'CI/CD', 'Continuous Integration', 'Continuous Deployment', 'DevOps', 'Infrastructure as Code', 'Networking', 'Security']"
423,"Remote IT & Systems Engineer: Automations, DevOps & Cloud","['SQL', 'API Integrations', 'Scripting', 'Cloud Experience (Azure/AWS/GCP)', 'CI/CD Pipelines', 'Deployments', 'Cross-Functional Teams', 'Security Practices']"
422,"Azure DevOps Engineer: Cloud, CI/CD & IaC","['DevOps', 'CI/CD', 'IaC (Bicep, YAML)', 'Code Quality (SonarQube)', 'Scalability', 'Security', 'Reliability', 'Collaboration']"
421,DevOps Engineer (AWS especially),"['AWS', 'DevOps', 'Infrastructure as Code', 'Networking', 'Security', 'CI/CD Pipelines']"
420,Senior AWS DevOps Engineer: Cloud Automation & Reliability,"['DevOps', 'AWS', 'Terraform', 'CI/CD', 'Linux', 'Containerization', 'Kubernetes', 'Prometheus', 'CloudWatch']"
419,Intern/Associate Lawyer,"['Lawyer', 'Internship', 'Associate Lawyer']"
418,Python Developer Intern,"['Python', 'Django', 'Flask']"
417,Business Development Intern,"['Python', 'JavaScript', 'XML', 'PostgreSQL', 'Git', 'Odoo']"
416,Odoo Functional Intern,"['Accounting', 'Odoo', 'Python']"
415,Odoo ERP Intern,"['Python', 'Java', 'C++']"
414,Internship Frontend Developer,"['Front-End Development', 'HTML', 'CSS', 'JavaScript', 'React', 'Git', 'Problem-Solving Skills', 'Computer Science', 'Algorithm Design', 'Complexity Analysis']"
413,Frontend Developer -Summer Internship Program,"['Node.js', 'Express.js', 'TypeScript', 'MongoDB', 'API Integration', 'Postman', 'RESTful APIs', 'Custom Algorithms']"
412,Front-End Developer Intern (Next.js) -- Remote,"['Next.js', 'React', 'TypeScript', 'HTML', 'CSS', 'JavaScript', 'Responsive Design Principles', 'Cross-Browser Compatibility']"
411,Architecture Intern / Architecture Assistant / Junior Architect,"['AutoCAD', 'Revit', 'SketchUp']"
410,Junior Social Media Executive / Social Media Intern,"['Social Media Management', 'Content Creation', 'Trending Topics Research', 'Campaign Planning', 'Page Performance Monitoring', 'Monetization Strategies', 'Digital Marketing', 'Creative Thinking', 'Fresh Content Ideas', 'Written Communication Skills', 'Verbal Communication Skills', 'Canva', 'CapCut']"
409,Seo Paid Internship Full Time Junior SEO Expert office based job - BRIGHTWAY Technologies,"['SEO', 'Keyword Research', 'Content Optimization', 'Website Monitoring', 'Search Engine Rankings']"
408,Intern/Associate Lawyer,"['Lawyer', 'Internship', 'Associate Lawyer']"
407,Project Coordinator Analyst (Internship) -Leading to Job,"['Technical Delivery', 'Project Management', 'Product Delivery', 'Solution Analysis']"
406,Junior Accountant Intern,"['Python', 'accounting', 'financial analysis', 'database management', 'report writing']"
405,Remote Data Analytics Intern — ML & Projects,"['Machine Learning', 'Data Analytics', 'GitHub', 'Python']"
404,Junior Java Developer Trainee: Internship to Full-Time,"['Java', 'Spring', 'REST APIs', 'modern software engineering practices']"
403,Junior MERN Stack Developer Intern,"['JavaScript', 'MERN Stack', 'React.js', 'Node.js', 'Express.js', 'MongoDB']"
402,Data Analyst Intern (Leading to Full-Time Role),"['Power BI', 'Data Analysis', 'Problem Solving', 'Business Outcomes', 'Data Processing', 'Reporting', 'Analytics', 'Excel', 'SQL']"
401,Remote Java Intern: Build Real FinTech Systems,"['Java', 'System Development', 'Database Optimization', 'Cross-Team Integration']"
400,Frontend Developer - Intern,"['JavaScript', 'React.js', 'Tailwind CSS', 'Context API', 'Redux Toolkit', 'Figma', 'State Management', 'API Integration', 'UI/UX Design']"
399,Internship Frontend Developer,"['Front-End Development', 'HTML', 'CSS', 'JavaScript', 'React', 'Git', 'Problem-Solving Skills', 'Computer Science', 'Algorithm Design', 'Complexity Analysis']"
398,Frontend Developer -Summer Internship Program,"['Node.js', 'Express.js', 'TypeScript', 'MongoDB', 'API Integration', 'Postman', 'RESTful APIs', 'Custom Algorithms']"
397,Front-End Developer Intern (Next.js) -- Remote,"['Next.js', 'React', 'TypeScript', 'HTML', 'CSS', 'JavaScript', 'Responsive Design Principles', 'Cross-Browser Compatibility']"
396,🚀 Internship Opportunity – WordPress Developer,"['WordPress', 'HTML/CSS', 'Elementor/Gutenberg', 'Theme Customization', 'Plugin Installation/Customization', 'WooCommerce', 'Responsive Design', 'Website Speed Optimization', 'SEO Basics', 'Website Maintenance & Security']"
395,"Web Developer (Full-Time, On-Site – Night Shift)","['Web Development', 'Responsive Design', 'WordPress Development', 'UI/UX Design Integration', 'Code Optimization', 'Website Performance Optimization', 'SEO Best Practices']"
394,Java Backend Developer - WFH/ Remote-Work (5 Years Exp Needed At least),"['Java', 'Spring Boot']"
393,Junior Backend Engineer,"['Node.js', 'AWS', 'RESTful APIs', 'backend development', 'database integration', 'API security', 'code documentation', 'frontend collaboration', 'debugging', 'technical support', 'deployment management', 'application monitoring']"
392,Junior Front-end Developer,"['React', 'JavaScript ES6+', 'HTML5', 'CSS3', 'Next.js', 'Tailwind']"
391,Full Stack Developer,"['Full-Stack Development', 'Web Application Design', 'MEAN Technology Stack', 'PERN Technology Stack']"
390,Frontend Developer -Summer Internship Program,"['Node.js', 'Express.js', 'TypeScript', 'MongoDB', 'API Integration', 'Postman', 'RESTful APIs', 'Custom Algorithms']"
389,Junior PMO (Software Development),"['Project Management', 'Agile Methodology', 'Sprint Planning', 'Project Tracking', 'Stakeholder Communication', 'Documentation', 'Jira', 'ClickUp', 'Trello']"
388,Software Developer Intern,"['Python', 'Java', 'SQL', 'HTML5', 'CSS3', 'JavaScript', 'jQuery', 'React.js', 'Vue.js', 'REST APIs', 'JSON', 'Git', 'version control', 'Software Development Life Cycle (SDLC)', 'responsive web design', 'cross-browser compatibility', 'browser debugging tools', 'performance optimization']"
387,Junior React JS Developer,"['React.js', 'JavaScript', 'Redux', 'Context API', 'MobX', 'RESTful APIs', 'State Management', 'Frontend Development', 'Best Practices', 'Cross-Browser Compatibility', 'Debugging', 'UI/UX Design Collaboration', 'Backend Development', 'Teamwork']"
386,Frontend Developer Intern,"['HTML', 'CSS', 'JavaScript', 'WordPress', 'Shopify', 'Responsive Design Principles']"
385,Frontend Intern,"['Frontend Development', 'HTML', 'CSS', 'JavaScript', 'Frontend Frameworks']"
384,Next.js Frontend Intern: Ship Responsive UI & API Flows,"['Frontend Engineering', 'Next.js', 'TypeScript', 'Tailwind CSS', 'Server Components', 'Server Actions', 'Responsive Design', 'Light/Dark Themes', 'REST APIs', 'Loading States', 'Accessible Interfaces', 'Real-Time Progress Updates', 'Dashboards']"
383,Front End Intern ( React & Next JS),"['Next.js', 'React.js', 'JavaScript fundamentals', 'Hooks', 'State Management', 'Component Architecture', 'Tailwind CSS']"
382,Junior Software Engineer,"['Python', 'Web API Development', 'Computation', 'Intensive Planning and Scheduling Engines']"
381,Business Developer Trainee,"['Computer Science', 'Information Technology', 'English Communication', 'Full-time', 'Freelance Platform Online Bidding', 'Direct Client Emailing', 'Proposal Writing', 'Verbal Communication Skills', 'Written Communication Skills', 'Market Research', 'Sales Aptitude']"
380,Wordpress Developer,"['WordPress', 'PHP', 'JavaScript', 'HTML/CSS', 'Responsive Design', 'Front-End Development', 'Back-End Development', 'Plugin Integration', 'Performance Optimization']"
379,Full Stack WordPress Developer (UI/UX Focused),"['WordPress', 'Elementor', 'UI/UX design', 'Responsive web development', 'Performance optimization', 'SEO', 'Customization', 'Payment gateway integration', 'Third-party API integration', 'CRM tool integration']"
378,Junior Developer - Launch Your Software Career (Remote),"['Junior Developer', 'Python']"
377,Associate Software Developer (Full Stack),"['Full Stack', 'Software Development', 'Web Applications', 'Frontend Interfaces', 'Backend Services', 'APIs', 'Databases', 'Third-Party Services', 'External APIs', 'Code Reviews', 'Development Standards', 'Product Management', 'Designers', 'QA Engineers', 'Cross-Functional Teams', 'Emerging Technologies']"
376,UNITY GAME ENGINEER (JUNIOR/ASSOCIATE),"['Unity', 'Gameplay Mechanics', 'Networking Synchronization', 'Performance Optimization', 'AI-Assisted Development', 'Collaboration']"
375,Associate Software Engineer - MERN,"['Python', 'OOP', 'Data Structures', 'Algorithms']"
374,Junior Web Developer,"['Web Development', 'Frontend Development', 'Backend Development', 'JavaScript', 'React.js', 'Node.js', 'Express.js', 'Django', 'Flask', 'Python']"
373,Junior Front-end Developer,"['React', 'JavaScript ES6+', 'HTML5', 'CSS3', 'Next.js', 'Tailwind']"
360,Senior Java Software Engineer,"['Java', 'Scrum', 'Continuous Integration/Continuous Delivery', 'Cloud Migration', 'Test Driven Development', 'Defect Tracking', 'Source Code Control', 'Software Release Systems', 'Peer Code Reviews', 'Constructive Feedback', 'SCRUM Team', 'Application Development', 'Support']"
359,"Senior Software Engineer, LearnWith.AI (Remote)","['Engineering', 'Product Management', 'AI Development', 'Educational Technology', 'Scalability', 'Maintainability', 'Dependability']"
358,Remote Tech Lead – AI-Driven Code Evaluation and Tools,"['Software Engineer', 'Remote Work', 'LLM Evaluation Datasets', 'Hands-On Experience', 'GitHub Issues Analysis', 'Docker Configuration', 'Collaboration with Researchers', 'Targeting Challenging Projects']"
357,Software Engineer/ Administrator,"['SQL', 'Oracle', 'MySQL', 'Data Security', 'Backup & Recovery', 'Database Management', 'Data Integrity', 'Analytical Skills', 'Problem-Solving Skills']"
356,Lead Software Engineer -( Frontend),"['UI Component Development', 'UX Design Collaboration', 'Requirement Gathering', 'Team Adoption', 'Accessibility and Standards Compliance']"
355,"Lead Software Engineer - DevOps, Kubernetes, Helm","['DevOps', 'GitHub Actions', 'ArgoCD', 'Helm', 'Terraform', 'Docker', 'Kubernetes', 'Prometheus', 'Grafana', 'Jira', 'Azure DevOps', 'Java', 'Quarkus', 'Python', 'Shell']"
354,"Lead Software Engineer, LearnWith.AI (Remote)","['Python', 'AI', 'video production', 'assessment creation', 'quantifiable learning gains', 'historical figure recreation', 'educational format', 'reading comprehension enhancement', 'game-based learning', 'engagement transformation']"
353,Lead Software Engineer – AI Operators,"['AI Operator Architecture', 'Performance Optimization', 'Edge AI Processor', 'Hardware Integration', 'Software Stack Design', 'Cutting-Edge Technologies', 'Continuous Learning', 'ISA-Based Hardware', 'Proof of Concept', 'Developer Technical Guidance']"
352,"Lead Software Engineer - Java, Spring Boot, Microservices, REST APIs, OAuth, Kafka, Azure",[]
351,Senior Lead Software Engineer (C# & .NET),"['Python', 'C#', 'gRPC', 'Protocol Buffers']"
350,Intern Dot Net Developer,"['Python', 'C#', 'Visual Basic .NET', 'Object-Oriented Programming', 'Design Patterns', '.NET Core', 'MVC', 'Microservices Architecture', 'HTML', 'CSS', 'JavaScript', 'jQuery', 'Ajax', 'Bootstrap', 'REST API Development']"
349,Flutter Internship,"['Object-Oriented_Programming', 'Data_Structures_and_Algorithms', 'Flutter', 'Reusable_Components', 'Performance_optimization', 'Product_Direction_Innovation', 'Technical_Feelings', 'Code_Reviews', 'Knowledge_Sharing']"
348,Flutter Intern,"['Flutter', 'Dart', 'Mobile Development']"
347,Flutter Internship,"['Flutter', 'Dart', 'Mobile UI Design Principles', 'REST APIs', 'Firebase', 'Third-Party Libraries']"
346,Flutter Intern: Hands-On Mobile App Dev & Mentorship,"['Flutter', 'Dart', 'Mobile App Development']"
345,Flutter Intern (Paid Onsite),"['Flutter', 'Dart', 'Mobile App Development', 'APIs', 'Third-Party Libraries', 'Integration', 'Problem-Solving', 'Teamwork']"
344,Internship Opportunity for Fresh Graduates for Multiple Role,"['Backend Developer', 'AI Engineer', 'MERN Stack Developer', 'Full Stack Developer', 'Mobile App Developer', 'Graphic Designer', 'UI/UX Designer', 'Digital Marketer', 'Business Development', 'HR Trainee']"
343,Node Js Intern,"['Node.js', 'Express.js', 'MongoDB', 'SQL']"
342,Oracle APEX ERP Software Engineer (intern),"['Software Engineering', 'Computer Science', 'BSIT', 'Oracle APEX', 'Oracle Database', 'SQL', 'PL/SQL', 'HTML', 'CSS', 'JavaScript', 'ERP Development', 'Oracle Technologies']"
341,Full Stack AI Development Intern (Paid),"['Full Stack', 'AI Development', 'Side Projects', 'Prompts', 'Context', 'Tools', 'Evaluation']"
340,"Software Engineer Intern — Learn, Build & Grow","['Software Engineering', 'Problem Solving', 'Agile Methodologies', 'Programming Languages']"
339,Software Engineer Intern,"['Python', 'Web Development', 'Software Engineering', 'Debugging', 'Collaboration', 'Code Reviews', 'Documentation', 'Best Practices']"
338,Senior Java Software Engineer,"['Java', 'Scrum', 'Continuous Integration/Continuous Delivery', 'Cloud Migration', 'Test Driven Development', 'Defect Tracking', 'Source Code Control', 'Software Release Systems', 'Peer Code Reviews', 'Constructive Feedback', 'SCRUM Team', 'Application Development', 'Support']"
337,Remote Tech Lead – AI-Driven Code Evaluation and Tools,"['Software Engineer', 'Remote Work', 'LLM Evaluation Datasets', 'Hands-On Experience', 'GitHub Issues Analysis', 'Docker Configuration', 'Collaboration with Researchers', 'Targeting Challenging Projects']"
336,"Senior Software Engineer, LearnWith.AI (Remote)","['Engineering', 'Product Management', 'AI Development', 'Educational Technology', 'Scalability', 'Maintainability', 'Dependability']"
335,Software Engineer/ Administrator,"['SQL', 'Oracle', 'MySQL', 'Data Security', 'Backup & Recovery', 'Database Management', 'Data Integrity', 'Analytical Skills', 'Problem-Solving Skills']"
334,Lead Software Engineer -( Frontend),"['UI Component Development', 'UX Design Collaboration', 'Requirement Gathering', 'Team Adoption', 'Accessibility and Standards Compliance']"
